lon,lat,PINN_log_dep
-180.0,-90.0,-0.06579024
-176.9747899159664,-90.0,-0.05701946
-173.94957983193277,-90.0,-0.048471455
-170.92436974789916,-90.0,-0.035965204
-167.89915966386553,-90.0,-0.022811472
-164.87394957983193,-90.0,-0.0099918125
-161.84873949579833,-90.0,0.0035273987
-158.8235294117647,-90.0,0.021127412
-155.7983193277311,-90.0,0.04028217
-152.7731092436975,-90.0,0.06303439
-149.74789915966386,-90.0,0.08523318
-146.72268907563026,-90.0,0.10687306
-143.69747899159665,-90.0,0.12922253
-140.67226890756302,-90.0,0.15272535
-137.64705882352942,-90.0,0.17210804
-134.62184873949582,-90.0,0.18509969
-131.5966386554622,-90.0,0.19740845
-128.57142857142856,-90.0,0.20922288
-125.54621848739497,-90.0,0.22186309
-122.52100840336136,-90.0,0.23410672
-119.49579831932772,-90.0,0.24157938
-116.47058823529412,-90.0,0.24843071
-113.44537815126051,-90.0,0.25473472
-110.4201680672269,-90.0,0.26069945
-107.39495798319328,-90.0,0.26619816
-104.36974789915966,-90.0,0.2711877
-101.34453781512605,-90.0,0.27573675
-98.31932773109244,-90.0,0.2861261
-95.29411764705884,-90.0,0.29674467
-92.2689075630252,-90.0,0.30790493
-89.2436974789916,-90.0,0.31522605
-86.21848739495799,-90.0,0.32027173
-83.19327731092437,-90.0,0.3216243
-80.16806722689076,-90.0,0.31818387
-77.14285714285714,-90.0,0.31322137
-74.11764705882354,-90.0,0.306948
-71.09243697478992,-90.0,0.29886565
-68.0672268907563,-90.0,0.2878945
-65.0420168067227,-90.0,0.2754371
-62.01680672268908,-90.0,0.26422852
-58.991596638655466,-90.0,0.2649333
-55.96638655462185,-90.0,0.26397938
-52.94117647058823,-90.0,0.25959522
-49.91596638655463,-90.0,0.2519885
-46.89075630252103,-90.0,0.24152108
-43.8655462184874,-90.0,0.22881202
-40.84033613445379,-90.0,0.21918084
-37.81512605042016,-90.0,0.2040874
-34.78991596638656,-90.0,0.19669217
-31.76470588235296,-90.0,0.18943323
-28.739495798319325,-90.0,0.18806367
-25.71428571428572,-90.0,0.18492563
-22.68907563025209,-90.0,0.18264192
-19.66386554621849,-90.0,0.18453415
-16.638655462184886,-90.0,0.18545052
-13.613445378151257,-90.0,0.17619962
-10.588235294117652,-90.0,0.16406181
-7.563025210084049,-90.0,0.15149437
-4.537815126050418,-90.0,0.14220153
-1.5126050420168156,-90.0,0.13366164
1.5126050420167871,-90.0,0.12372434
4.537815126050418,-90.0,0.09260139
7.563025210084021,-90.0,0.048191648
10.588235294117652,-90.0,-0.0038090087
13.613445378151257,-90.0,-0.063317224
16.638655462184857,-90.0,-0.11889301
19.66386554621849,-90.0,-0.18061568
22.68907563025209,-90.0,-0.24267235
25.71428571428572,-90.0,-0.27432764
28.739495798319325,-90.0,-0.29127225
31.764705882352928,-90.0,-0.30700174
34.78991596638656,-90.0,-0.31981632
37.81512605042016,-90.0,-0.3299949
40.84033613445376,-90.0,-0.33777004
43.8655462184874,-90.0,-0.3433539
46.890756302521,-90.0,-0.3466624
49.9159663865546,-90.0,-0.34783074
52.94117647058823,-90.0,-0.35116377
55.96638655462184,-90.0,-0.35783058
58.991596638655466,-90.0,-0.36622518
62.01680672268907,-90.0,-0.3688253
65.04201680672267,-90.0,-0.36650726
68.0672268907563,-90.0,-0.3639801
71.0924369747899,-90.0,-0.36338153
74.11764705882354,-90.0,-0.3680829
77.14285714285711,-90.0,-0.37163708
80.16806722689074,-90.0,-0.36877546
83.19327731092437,-90.0,-0.36360568
86.21848739495795,-90.0,-0.36817843
89.24369747899158,-90.0,-0.3697834
92.2689075630252,-90.0,-0.36842588
95.29411764705884,-90.0,-0.36341694
98.3193277310924,-90.0,-0.3580256
101.34453781512605,-90.0,-0.35281488
104.36974789915968,-90.0,-0.3478363
107.39495798319324,-90.0,-0.33825594
110.42016806722688,-90.0,-0.3278933
